u,v,key,osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,Cost of returning,Edge Betweenness,bridge,tunnel,access,junction
69229313,69195989,0,569578148,4,,Monroe Drive Northeast,secondary,30 mph,False,False,400.33900000000006,"LINESTRING (-84.367238 33.78822, -84.3672375 33.7882873, -84.3672255 33.789791, -84.367225 33.789849, -84.367189 33.790309, -84.3671139 33.7908244, -84.367062 33.791181, -84.367058 33.791208, -84.367052 33.791247, -84.366967 33.791808)",1.465320049275164,0.0002462447672986949,,,,
69229313,69160898,0,569578148,4,,Monroe Drive Northeast,secondary,30 mph,False,True,121.871,"LINESTRING (-84.367238 33.78822, -84.3672382 33.7881726, -84.3672402 33.7876054, -84.3672417 33.7871948, -84.367242 33.787124)",1.971217278362581,0.006726727746690556,,,,
69229317,69229239,0,9246384,,,Amsterdam Avenue Northeast,residential,,False,False,22.819,"LINESTRING (-84.36511 33.788222, -84.3648631 33.7882247)",1.0685021168652011,0.004395651050543255,,,,
69229317,69229313,0,9246384,,,Amsterdam Avenue Northeast,residential,,False,True,196.672,"LINESTRING (-84.36511 33.788222, -84.3652816 33.788216, -84.3662006 33.7882189, -84.3671494 33.7882199, -84.367238 33.78822)",1.9819501515531064,0.006015286584027084,,,,
69229317,2259071562,0,216555840,,,,residential,,True,False,33.68600000000001,"LINESTRING (-84.36511 33.788222, -84.3650512 33.7881895, -84.3649674 33.7881499, -84.3648776 33.7880975, -84.3648163 33.7880453)",2.274786414571919,0.0016996347571456472,,,,
69229667,69381182,0,9258536,,,Reservoir Drive Northwest,residential,,False,True,135.167,"LINESTRING (-84.409808 33.792018, -84.409286 33.790933, -84.409274 33.790887)",1.2104350838380635,0.0002462447672986949,,,,
69229819,69229839,0,629735906,,,Avon Avenue Southwest,tertiary,,False,True,8.694,"LINESTRING (-84.425379 33.722264, -84.425285 33.722265)",1.52725768272579,0.0027800185108135416,,,,
69229819,6702559779,0,9246418,,,Princess Avenue Southwest,residential,,False,False,266.459,"LINESTRING (-84.425379 33.722264, -84.4254129 33.7201847, -84.4254181 33.7198679)",1.4983175185827031,0.00016612424079584368,,,,
69229819,69357527,0,629735906,,,Avon Avenue Southwest,tertiary,,False,False,189.411,"LINESTRING (-84.425379 33.722264, -84.4258306 33.7222627, -84.427427 33.722258)",1.6836646045054666,0.002376868518637575,,,,
69229821,6702559779,0,9246418,,,Princess Avenue Southwest,residential,,False,True,33.573,"LINESTRING (-84.425423 33.719566, -84.4254181 33.7198679)",1.4828623321731014,0.0005684251130845736,,,,
69229821,69628985,0,9275839,,,Oakland Lane Southwest,residential,,False,False,46.429,"LINESTRING (-84.425423 33.719566, -84.425925 33.719565)",1.504456580625621,0.0023068767793610495,,,,
69229821,69310559,0,9275839,,,Oakland Lane Southwest,residential,,False,True,70.98299999999999,"LINESTRING (-84.425423 33.719566, -84.4246905 33.7195753, -84.4246556 33.719575)",1.4825420110389178,0.0029739211022061346,,,,
69229830,69367770,0,9277895,,,Arlington Avenue Southwest,residential,,False,False,23.894,"LINESTRING (-84.42527 33.724713, -84.425455 33.724863)",1.509128283133819,0.0005881368247525725,,,,
69229830,69665661,0,9277895,,,Arlington Avenue Southwest,residential,,False,True,205.213,"LINESTRING (-84.42527 33.724713, -84.423682 33.723424)",1.415570546809384,2.510968809400485e-05,,,,
69229830,69229837,0,9246420,,,Princess Avenue Southwest,residential,,False,False,78.467,"LINESTRING (-84.42527 33.724713, -84.42529 33.724631, -84.425289 33.724009)",1.3846286541323676,0.00035317322167002476,,,,
69229837,69229838,0,9246420,,,Princess Avenue Southwest,residential,,False,False,74.279,"LINESTRING (-84.425289 33.724009, -84.425287 33.723341)",1.4211000549891957,0.0008417204139338148,,,,
69229837,69327456,0,9260718,,,Wilmington Avenue Southwest,residential,,False,False,83.616,"LINESTRING (-84.425289 33.724009, -84.426193 33.724021)",1.5373755251371166,0.00043208071976253755,,,,
69229837,69229830,0,9246420,,,Princess Avenue Southwest,residential,,False,True,78.467,"LINESTRING (-84.425289 33.724009, -84.42529 33.724631, -84.42527 33.724713)",1.384628654132369,0.0003226049057294971,,,,
69229838,69229837,0,9246420,,,Princess Avenue Southwest,residential,,False,True,74.279,"LINESTRING (-84.425287 33.723341, -84.425289 33.724009)",1.4211000549891963,0.0008099997210034656,,,,
69229838,69229839,0,9246420,,,Princess Avenue Southwest,residential,,False,False,119.646,"LINESTRING (-84.425287 33.723341, -84.4252861 33.722866, -84.425285 33.722265)",1.5136614001729736,0.00021409951442472736,,,,
69229838,69665661,0,9278222,,,Larosa Terrace Southwest,residential,,False,True,150.084,"LINESTRING (-84.425287 33.723341, -84.423858 33.723363, -84.423757 33.723383, -84.423682 33.723424)",1.3846197001950942,0.0007965351056487094,,,,
69229839,69229819,0,629735906,,,Avon Avenue Southwest,tertiary,,False,False,8.694,"LINESTRING (-84.425285 33.722265, -84.425379 33.722264)",1.52725768272579,0.002779048088085271,,,,
69229839,69229838,0,9246420,,,Princess Avenue Southwest,residential,,False,True,119.646,"LINESTRING (-84.425285 33.722265, -84.4252861 33.722866, -84.425287 33.723341)",1.5136614001729736,0.0002023937902649618,,,,
69229839,69310550,0,629735906,,,Avon Avenue Southwest,tertiary,,False,True,210.409,"LINESTRING (-84.425285 33.722265, -84.4252092 33.7222653, -84.424959 33.7222664, -84.4244548 33.7222687, -84.4239671 33.7222744, -84.42301 33.722275)",1.4824636411775063,0.0028202304026162597,,,,
69230005,1570963721,0,9266393,,,Herndon Street Northwest,residential,,False,True,49.729,"LINESTRING (-84.4219583 33.785207, -84.4220226 33.7851414, -84.4222982 33.7848603)",1.0994892231984268,0.004687687640332224,,,,
69230005,11563760550,0,42739245,4,,West Marietta Street Northwest,tertiary,35 mph,False,False,148.34199999999998,"LINESTRING (-84.4219583 33.785207, -84.4218873 33.785196, -84.4218626 33.7851924, -84.4217953 33.7851827, -84.4208163 33.785041, -84.4206652 33.7850145, -84.4205897 33.7850013, -84.4203833 33.7849537)",1.4920291032769861,0.008831513992889228,,,,
69230005,2909846019,0,42739245,4,,West Marietta Street Northwest,tertiary,35 mph,False,True,45.344,"LINESTRING (-84.4219583 33.785207, -84.4224011 33.785271, -84.4224417 33.7852768)",1.2010109836422367,0.0039513187438362995,,,,
69230007,69230011,0,42739245,4,,West Marietta Street Northwest,tertiary,35 mph,False,True,101.58,"LINESTRING (-84.4239523 33.785494, -84.4250353 33.78565)",1.4638249267011887,0.003491277719215462,,,,
69230007,69475661,0,9266366,,,Longley Avenue Northwest,residential,,False,True,141.107,"LINESTRING (-84.4239523 33.785494, -84.4239523 33.7854314, -84.423953 33.784225)",1.6282430146489102,2.1227997180921974e-05,,,,
69230007,2909846019,0,42739245,4,,West Marietta Street Northwest,tertiary,35 mph,False,False,141.678,"LINESTRING (-84.4239523 33.785494, -84.4232178 33.7853884, -84.4227482 33.7853209, -84.4224417 33.7852768)",1.6231460759119,0.0036883948358954516,,,,
69230011,69230007,0,42739245,4,,West Marietta Street Northwest,tertiary,35 mph,False,False,101.58,"LINESTRING (-84.4250353 33.78565, -84.4239523 33.785494)",1.4638249267011882,0.00346610737970094,,,,
69230011,69459053,0,9264593,,,Tilden Street Northwest,residential,,False,True,159.519,"LINESTRING (-84.4250353 33.78565, -84.4250512 33.7855764, -84.425055 33.785559, -84.425033 33.784217)",1.5200088783749541,1.758891194990678e-05,,,,
69230011,69230049,0,42739245,4,,West Marietta Street Northwest,tertiary,35 mph,False,True,103.733,"LINESTRING (-84.4250353 33.78565, -84.4253323 33.785694, -84.4255593 33.785743, -84.4257623 33.785803, -84.4261033 33.785924)",1.469522586705466,0.0032673526746669936,,,,
69230049,69547640,0,9274579,,,Carr Street Northwest,residential,,False,True,190.996,"LINESTRING (-84.4261033 33.785924, -84.426127 33.785851, -84.4261263 33.7857774, -84.4261253 33.7856512, -84.4261239 33.7855138, -84.426112 33.784209)",1.312882272511564,5.094719323421274e-06,,,,
69230049,69230011,0,42739245,4,,West Marietta Street Northwest,tertiary,35 mph,False,False,103.73299999999999,"LINESTRING (-84.4261033 33.785924, -84.4257623 33.785803, -84.4255593 33.785743, -84.4253323 33.785694, -84.4250353 33.78565)",1.4695225867054662,0.003242182335152472,,,,
69230049,69230069,0,42739245,4,,West Marietta Street Northwest,tertiary,35 mph,False,True,97.695,"LINESTRING (-84.4261033 33.785924, -84.4266873 33.78613, -84.4270903 33.786236)",1.472557659635123,0.0030477338809752263,,,,
69230069,69260714,0,9248493,,,Rice Street Northwest,residential,,False,True,226.523,"LINESTRING (-84.4270903 33.786236, -84.427125 33.786105, -84.4271315 33.7851576, -84.427134 33.7847853, -84.4271364 33.7844298, -84.427138 33.784202)",1.4613415948430208,0.0002042133328804694,,,,
69230069,69230049,0,42739245,4,,West Marietta Street Northwest,tertiary,35 mph,False,False,97.695,"LINESTRING (-84.4270903 33.786236, -84.4266873 33.78613, -84.4261033 33.785924)",1.4725576596351233,0.0030224422386196706,,,,
69230069,69178579,0,"[629238284, 42739245]",4,,West Marietta Street Northwest,tertiary,35 mph,False,"[False, True]",71.794,"LINESTRING (-84.4270903 33.786236, -84.4272297 33.7862618, -84.4273553 33.786285, -84.4275308 33.7863048, -84.4277175 33.7863259, -84.4277508 33.7863266, -84.4278573 33.786329)",1.9611577945931906,0.0030233520099274248,,,,
69230091,69178579,0,"[133115169, 629278177]",4,,West Marietta Street Northwest,tertiary,,False,True,478.13699999999994,"LINESTRING (-84.4329881 33.7864364, -84.432764 33.786344, -84.432603 33.786295, -84.432436 33.786263, -84.432337 33.786253, -84.432289 33.786249, -84.4306098 33.7862807, -84.4293994 33.786302, -84.4289619 33.7863097, -84.428435 33.78632, -84.428182 33.7863222, -84.4279575 33.7863269, -84.4278573 33.786329)",1.7848795172040144,0.0002462447672986949,,,,
69230405,69230420,0,9246446,,,Ashby Grove Southwest,residential,,True,False,360.761,"LINESTRING (-84.417529 33.749915, -84.421431 33.749911)",7.714530049589037,0.00044014735869128793,,,,
69230405,69573320,0,9271933,,,Joseph E. Lowery Boulevard,secondary,,False,True,54.374,"LINESTRING (-84.417529 33.749915, -84.41753 33.750404)",1.5361032965028063,0.009480059632476652,,,,
69230405,5954332612,0,9271933,,,Joseph E. Lowery Boulevard,secondary,,False,False,78.147,"LINESTRING (-84.417529 33.749915, -84.417529 33.7495958, -84.4175296 33.7492452, -84.4175297 33.7492122)",1.6438059760152577,0.007507250877322798,,,,
69230420,69594452,0,9277142,,,St Jose St Southwest,residential,,False,True,58.489,"LINESTRING (-84.421431 33.749911, -84.42143 33.750437)",1.6731601178912408,0.0001856539982022919,,,,
69230420,69230425,0,820418890,,,Ashby Grove Southwest,residential,,False,False,169.009,"LINESTRING (-84.421431 33.749911, -84.423259 33.749914)",1.5582194700367573,0.0005690316272897427,,,,
69230420,69388285,0,820418891,,,St Jose St Southwest,residential,,False,False,95.294,"LINESTRING (-84.421431 33.749911, -84.421433 33.749054)",1.5873935014258778,0.0006720783907479897,,,,
69230425,69276602,0,9249950,,,Lawton Street Southwest,residential,,False,False,95.742,"LINESTRING (-84.423259 33.749914, -84.423267 33.749053)",1.6180801793970718,0.000334068024207195,,,,
69230425,69276600,0,9249950,,,Lawton Street Southwest,residential,,False,True,52.929,"LINESTRING (-84.423259 33.749914, -84.42326 33.75039)",1.5626605664046993,0.0008079375727058904,,,,
69230425,69230420,0,820418890,,,Ashby Grove Southwest,residential,,False,True,169.009,"LINESTRING (-84.423259 33.749914, -84.421431 33.749911)",1.5582194700367593,0.00043050378282909766,,,,
69230439,69230556,0,808637099,,,Euclid Avenue Northeast,tertiary,,False,True,17.97,"LINESTRING (-84.352701 33.762711, -84.3528505 33.7626077)",1.5157897395061142,0.007755375838657518,,,,
69230439,69230481,0,9246447,,,Austin Avenue Northeast,residential,25 mph,False,False,270.50300000000004,"LINESTRING (-84.352701 33.762711, -84.3526467 33.7626496, -84.352125 33.762059, -84.352085 33.762026, -84.352035 33.762004, -84.351977 33.761993, -84.350564 33.761912, -84.3504014 33.7619127, -84.3501998 33.7619194)",1.570186201823501,0.0035174184814582544,,,,
69230439,69253109,0,808637099,,,Euclid Avenue Northeast,tertiary,,False,False,65.061,"LINESTRING (-84.352701 33.762711, -84.3526471 33.7627524, -84.352184 33.763108)",1.5423348424857979,0.0057556378527941505,,,,
69230481,69230439,0,9246447,,,Austin Avenue Northeast,residential,25 mph,False,True,270.503,"LINESTRING (-84.3501998 33.7619194, -84.3504014 33.7619127, -84.350564 33.761912, -84.351977 33.761993, -84.352035 33.762004, -84.352085 33.762026, -84.352125 33.762059, -84.3526467 33.7626496, -84.352701 33.762711)",1.570186201823501,0.0038209788411454385,,,,
69230481,2271139847,0,217810193,,,Austin Avenue Northeast,residential,25 mph,True,False,26.813000000000002,"LINESTRING (-84.3501998 33.7619194, -84.3500793 33.7619058, -84.3499111 33.7619133)",7.562688530173261,0.0034937037760361385,,,,
69230526,69230556,0,"[9246448, 808637100]",,,Austin Avenue Northeast,residential,25 mph,False,False,247.53,"LINESTRING (-84.355513 33.762471, -84.3554094 33.7624756, -84.355311 33.76248, -84.3548943 33.7624614, -84.354439 33.762438, -84.3542017 33.7624566, -84.3539522 33.7624849, -84.35321 33.7625622, -84.352998 33.7625854, -84.3528505 33.7626077)",1.5140222865904216,0.005236825601692418,,,,
69230526,12099323430,0,9246448,,,Austin Avenue Northeast,residential,25 mph,False,True,242.50799999999998,"LINESTRING (-84.355513 33.762471, -84.35574 33.7624416, -84.355938 33.762416, -84.3559868 33.7624055, -84.356138 33.762373, -84.356341 33.762317, -84.356651 33.762207, -84.357296 33.761926, -84.357611 33.761784, -84.3578082 33.7616905, -84.3578151 33.7616854, -84.3579041 33.7616276)",1.514336666235837,0.006489095481105263,,,,
69230526,69282093,0,9250182,,,Sinclair Avenue Northeast,residential,25 mph,False,False,128.891,"LINESTRING (-84.355513 33.762471, -84.355501 33.762531, -84.3554791 33.7625553, -84.355457 33.76258, -84.35448 33.763225)",1.543962753371645,0.0009368218413043452,,,,
69230556,69230439,0,808637099,,,Euclid Avenue Northeast,tertiary,,False,False,17.97,"LINESTRING (-84.3528505 33.7626077, -84.352701 33.762711)",1.5157897395061146,0.008592486744632047,,,,
69230556,69253107,0,"[808637098, 808637099, 1298209335]",,,Euclid Avenue Northeast,tertiary,,False,True,98.162,"LINESTRING (-84.3528505 33.7626077, -84.3530185 33.762476, -84.3530682 33.762437, -84.3531134 33.7624015, -84.353623 33.762002)",1.5198678475350467,0.004172878382984608,,,,
69230556,69230526,0,"[9246448, 808637100]",,,Austin Avenue Northeast,residential,25 mph,False,True,247.52999999999997,"LINESTRING (-84.3528505 33.7626077, -84.352998 33.7625854, -84.35321 33.7625622, -84.3539522 33.7624849, -84.3542017 33.7624566, -84.354439 33.762438, -84.3548943 33.7624614, -84.355311 33.76248, -84.3554094 33.7624756, -84.355513 33.762471)",1.5140222865904223,0.004777148485594681,,,,
69230799,69230820,0,361218259,,,Howell Mill Road Northwest,secondary,,False,False,15.27,"LINESTRING (-84.4116471 33.7828627, -84.4116838 33.7829966)",1.413072355818986,0.006253707318079097,,,,
69230799,69230809,0,9246469,,,11th Street Northwest,unclassified,,False,False,187.25600000000003,"LINESTRING (-84.4116471 33.7828627, -84.4117105 33.782846, -84.4134627 33.7823832, -84.41348 33.7823782, -84.413577 33.78235)",1.3979888404818837,2.498838525297101e-05,,,,
69230799,69340217,0,361218259,,,Howell Mill Road Northwest,secondary,,False,True,98.398,"LINESTRING (-84.4116471 33.7828627, -84.4115983 33.7827367, -84.411578 33.7826054, -84.4115488 33.7824997, -84.4115096 33.7823756, -84.411451 33.7821981, -84.4113716 33.78201)",1.5228259103926545,0.006496313000146777,,,,
69230809,69230799,0,9246469,,,11th Street Northwest,unclassified,,False,True,187.256,"LINESTRING (-84.413577 33.78235, -84.41348 33.7823782, -84.4134627 33.7823832, -84.4117105 33.782846, -84.4116471 33.7828627)",1.3979888404818857,2.480643099142025e-05,,,,
69230809,69339769,0,9262440,,,Brady Avenue Northwest,unclassified,,False,False,264.256,"LINESTRING (-84.413577 33.78235, -84.4135849 33.7824361, -84.413606 33.782665, -84.413596 33.782815, -84.413573 33.782909, -84.413536 33.782999, -84.413486 33.783086, -84.413424 33.783166, -84.413328 33.783259, -84.413216 33.783339, -84.4128324 33.7835555, -84.4127139 33.7836224, -84.4123242 33.7838424, -84.4121235 33.7839655, -84.4120429 33.7839934, -84.4119182 33.7840183)",1.43358184817029,7.162932763048244e-05,,,,
69230809,69430939,0,9262440,,,Brady Avenue Northwest,unclassified,,False,True,86.35499999999999,"LINESTRING (-84.413577 33.78235, -84.413545 33.782024, -84.413538 33.7819792, -84.413519 33.781857, -84.413476 33.781666, -84.4134691 33.781651, -84.4134384 33.781585)",1.68467728068889,0.0003137497983340268,,,,
69230815,3650929430,0,9246471,,,11th Street Northwest,unclassified,25 mph,False,True,10.657,"LINESTRING (-84.4075356 33.7830202, -84.4074203 33.7830191)",1.6509878976605643,9.546533589363197e-05,,,,
69230815,69230816,0,1227565869,,,11th Street Northwest,unclassified,25 mph,False,False,186.17700000000002,"LINESTRING (-84.4075356 33.7830202, -84.4076231 33.7830195, -84.4085036 33.7830129, -84.4085826 33.7830123, -84.4087771 33.7830108, -84.40916 33.7830079, -84.40955 33.783005)",1.760485439734281,6.956717933290716e-05,,,,
69230815,69594786,0,"[1314616459, 1227565870]","['2', '3']",US 19;US 41;GA 3,Northside Drive Northwest,trunk,,True,False,162.859,"LINESTRING (-84.4075356 33.7830202, -84.4075379 33.782636, -84.4075387 33.7824947, -84.4075436 33.7816854, -84.4075434 33.7816472, -84.4075428 33.7815556)",5.299160460991714,0.0047623495389885525,,,,
69230816,69250771,0,9247907,,,Bellingrath Avenue Northwest,unclassified,,False,True,66.606,"LINESTRING (-84.40955 33.783005, -84.4095499 33.7829612, -84.409548 33.782406)",1.5268445592378213,0.00042625818339291327,,,,
69230816,9713509591,0,1227565869,,,11th Street Northwest,unclassified,25 mph,False,False,96.71900000000001,"LINESTRING (-84.40955 33.783005, -84.4097837 33.7830041, -84.4099248 33.7830035, -84.4103793 33.7830017, -84.4105045 33.7830012, -84.4105965 33.7830009)",1.5218301531333105,0.00017801191921716,,,,
69230816,69230815,0,1227565869,,,11th Street Northwest,unclassified,25 mph,False,True,186.177,"LINESTRING (-84.40955 33.783005, -84.40916 33.7830079, -84.4087771 33.7830108, -84.4085826 33.7830123, -84.4085036 33.7830129, -84.4076231 33.7830195, -84.4075356 33.7830202)",1.7604854397342813,7.217519041513472e-05,,,,
