u,v,key,osmid,oneway,lanes,name,highway,maxspeed,reversed,length,Cost of returning,Edge Betweenness,geometry,ref,bridge,width,tunnel,junction,access
81604568,195595773,0,131354405,False,2,Avenida Hipólito Yrigoyen,secondary,60,False,133.153,1.7504974382729193,0.01694026481283967,"LINESTRING (-58.4147522 -34.6130534, -58.4138793 -34.6127631, -58.4136455 -34.6126885, -58.413401 -34.6126093)",,,,,,
81604568,195867185,0,131354423,True,,Virrey Liniers,residential,30,False,137.828,4.926313929135741,0.01497713567666938,"LINESTRING (-58.4147522 -34.6130534, -58.415263 -34.6119994, -58.4153102 -34.6119021)",,,,,,
81604573,81604574,0,"[53875152, 53875153, 20280343]",True,,Billinghurst,residential,30,False,101.834,14.010395977097676,0.016962562710797567,"LINESTRING (-58.4159541 -34.6094595, -58.4160219 -34.6088832, -58.4160454 -34.6086228, -58.4160549 -34.6085475)",,yes,,,,
81604573,195595770,0,145346216,True,,Bartolomé Mitre,residential,40,False,126.652,5.13109770377905,0.024762974650587365,"LINESTRING (-58.4159541 -34.6094595, -58.415186 -34.6094119, -58.4151087 -34.6094083, -58.4149019 -34.6093951, -58.414574 -34.6093754)",,,,,,
81604574,81604575,0,53875152,True,,Billinghurst,residential,30,False,177.11,10.594526500842665,0.013517064094866945,"LINESTRING (-58.4160549 -34.6085475, -58.4162334 -34.6069615)",,,,,,
81604574,248005796,0,219554974,True,3,Avenida Díaz Vélez,tertiary,40,False,138.233,15.348975348688453,0.007827313064119677,"LINESTRING (-58.4160549 -34.6085475, -58.4159696 -34.6085428, -58.4153185 -34.6084765, -58.4152206 -34.6084541, -58.415168 -34.608434, -58.4150901 -34.6083995, -58.4148827 -34.6082924, -58.4147858 -34.6082465, -58.4146436 -34.608179)",,,,,,
81604575,81604577,0,53875152,True,,Billinghurst,residential,30,False,145.168,8.946947033119063,0.008412608400267835,"LINESTRING (-58.4162334 -34.6069615, -58.4160296 -34.6056668)",,,,,,
81604575,195796059,0,348072976,True,2,Teniente General Juan Domingo Perón,residential,30,False,96.506,10.566315166518862,0.024056591607959206,"LINESTRING (-58.4162334 -34.6069615, -58.4172831 -34.6068791)",,,,,,
81604577,81614072,0,53875152,True,,Billinghurst,residential,30,False,91.858,5.329596120233042,0.008712666936330849,"LINESTRING (-58.4160296 -34.6056668, -58.4158536 -34.6048535)",,,,,,
81604577,196138340,0,387741269,True,,Sarmiento,residential,40,False,96.527,8.87172445668002,0.006396950248264077,"LINESTRING (-58.4160296 -34.6056668, -58.4170601 -34.605482)",,,,,,
81614072,199476076,0,19217186,True,,Valentín Gómez,residential,40,False,102.988,5.33001584230362,0.001211987062648605,"LINESTRING (-58.4158536 -34.6048535, -58.4147375 -34.6049715)",,,,,,
81614072,81614073,0,53875152,True,,Billinghurst,residential,30,False,117.795,8.874725445664543,0.01086214512307754,"LINESTRING (-58.4158536 -34.6048535, -58.4156616 -34.603806)",,,,,,
81614073,199476058,0,1268297557,True,5,Avenida Corrientes,primary,50,False,108.003,8.874870274594102,0.01331602389629486,"LINESTRING (-58.4156616 -34.603806, -58.4145138 -34.6040315)",,,,,,
81614073,196222641,0,276156574,True,,Billinghurst,residential,30,False,129.185,12.326193913352553,0.010851828672485013,"LINESTRING (-58.4156616 -34.603806, -58.4155758 -34.6033008, -58.4154662 -34.6026554)",,,,,,
81614075,81614076,0,226301468,True,2,Billinghurst,residential,30,False,111.89000000000001,12.083658101939509,0.011010297188865153,"LINESTRING (-58.4153097 -34.601768, -58.4152953 -34.6016792, -58.4151685 -34.6008893, -58.415148 -34.6007706)",,,,,,
81614075,196222593,0,570099208,True,,Guardia Vieja,residential,40,False,101.623,8.792230184746872,0.002083041550810641,"LINESTRING (-58.4153097 -34.601768, -58.4154246 -34.6017268, -58.4163414 -34.6014304)",,,,,,
81614076,81603100,0,226301468,True,2,Billinghurst,residential,30,False,132.52200000000002,8.565973774289676,0.007132878821861342,"LINESTRING (-58.415148 -34.6007706, -58.4151357 -34.6007052, -58.414992 -34.5998857, -58.4149665 -34.5997367, -58.4149604 -34.5997008, -58.4149536 -34.5996609, -58.4149407 -34.5995911)",,,,,,
81614076,181069443,0,495100857,True,2,Lavalle,residential,40,False,98.58699999999999,12.145842986051214,0.024287340572478125,"LINESTRING (-58.415148 -34.6007706, -58.4152515 -34.6007406, -58.4161506 -34.6004467)",,,,,,
81614077,192898904,0,18685702,True,,San Luis,residential,40,False,126.99300000000001,5.1883071907033464,0.0008458836545960929,"LINESTRING (-58.4149116 -34.5994347, -58.4137364 -34.5992085, -58.4136555 -34.5991953, -58.4135575 -34.5991921)",,,,,,
81614077,81614080,0,226301467,True,,Billinghurst,residential,30,False,171.952,12.20982365287258,0.006682121754358128,"LINESTRING (-58.4149116 -34.5994347, -58.4146419 -34.5980583, -58.4146168 -34.5979075)",,,,,,
81614080,81832374,0,71179562,True,3,Avenida Córdoba,primary,50,False,125.686,8.790059659482633,0.021885468463165535,"LINESTRING (-58.4146168 -34.5979075, -58.4159885 -34.5978556)",,,11,,,
81614080,81601552,0,"[71179537, 507883619]",True,2,Billinghurst,residential,30,False,128.66,5.264324458214287,0.006710328758509847,"LINESTRING (-58.4146168 -34.5979075, -58.4145995 -34.5978347, -58.4142259 -34.5967964)",,,,,,
81614082,92600039,0,47304453,True,,Paraguay,residential,40,False,63.15500000000001,16.480321609963873,0.01065124553185057,"LINESTRING (-58.4127416 -34.5936835, -58.4124538 -34.5939223, -58.4123523 -34.5940059, -58.4123014 -34.59405, -58.4122563 -34.5940872)",,,,,,
81614082,81614083,0,533352571,True,,Billinghurst,residential,30,False,106.998,5.372073937686841,0.006299237790594988,"LINESTRING (-58.4127416 -34.5936835, -58.412216 -34.59301, -58.4121102 -34.5928737)",,,,,,
81614083,81614084,0,166665950,True,,Billinghurst,residential,40,False,87.64,8.826163920221864,0.007146035561066368,"LINESTRING (-58.4121102 -34.5928737, -58.4117579 -34.5923796, -58.4116255 -34.592194)",,,,,,
81614083,192897706,0,167728248,True,,General Lucio Norberto Mansilla,residential,30,False,93.87400000000001,5.33204996681935,0.000816109594658168,"LINESTRING (-58.4121102 -34.5928737, -58.4126549 -34.5924914, -58.4126977 -34.5924614, -58.4128812 -34.5923174)",,,,,,
81614084,195505088,0,166665950,True,,Billinghurst,residential,40,False,188.224,7.99132175774412,0.0056937992581949665,"LINESTRING (-58.4116255 -34.592194, -58.4105085 -34.5907728)",,,,,,
81614084,195491799,0,47014545,True,,Charcas,residential,40,False,88.08200000000001,8.834349664204723,0.014434248787735436,"LINESTRING (-58.4116255 -34.592194, -58.4122906 -34.5918065, -58.4123351 -34.5916908)",,,,,,
81614897,194486843,0,533352795,True,2,Laprida,residential,20,False,168.17,5.214519864263901,0.002660632196009949,"LINESTRING (-58.4072503 -34.5935738, -58.4078872 -34.5949924)",,,,,,
81614897,92604211,0,275137952,True,,Charcas,residential,40,False,120.62199999999999,8.760830194318324,0.012541441279971165,"LINESTRING (-58.4072503 -34.5935738, -58.4073141 -34.5935309, -58.4082838 -34.593075, -58.4084002 -34.593056)",,,,,,
81614899,245467074,0,22816636,True,,Quirno Costa,residential,20,False,118.908,10.222394260880042,0.00016702202921318454,"LINESTRING (-58.4051087 -34.5947366, -58.4056069 -34.5957242)",,,,,,
81614899,82626269,0,117293693,True,2,Charcas,residential,40,False,108.756,7.1901246647482155,0.01144603663841722,"LINESTRING (-58.4051087 -34.5947366, -58.4060961 -34.5941926)",,,,,,
81614903,195504966,0,267161667,True,1,Marcelo T. de Alvear,residential,30,False,133.687,5.391807401416097,0.023674523819084713,"LINESTRING (-58.3988828 -34.5970718, -58.4002868 -34.5967405)",,,,,,
81614903,195722670,0,267161666,True,1,Presidente José Evaristo Uriburu,residential,20,False,186.407,5.329451180285194,0.00111172813932693,"LINESTRING (-58.3988828 -34.5970718, -58.3986237 -34.5958469, -58.3985392 -34.5955009, -58.3985122 -34.5954239)",,,,,,
81614904,81614903,0,98017877,True,1,Marcelo T. de Alvear,residential,30,False,124.049,5.272585262823754,0.02281502636734595,"LINESTRING (-58.3975411 -34.5972292, -58.3988828 -34.5970718)",,,,,,
81614904,194441572,0,113531321,True,1,Junín,residential,40,False,150.565,5.313541930669617,0.0015675454911397684,"LINESTRING (-58.3975411 -34.5972292, -58.3974117 -34.5980926, -58.3973756 -34.5983704, -58.3973424 -34.5985733)",,,,,,
81616450,194436462,0,71179555,True,3,Avenida Córdoba,primary,50,False,107.60900000000001,10.413138260592754,0.0031476600755647355,"LINESTRING (-58.3987483 -34.599772, -58.3988613 -34.5997674, -58.3999137 -34.5996468)",,,,,,
81616450,195722715,0,"[507883625, 174573563]",True,2,Presidente José Evaristo Uriburu,residential,30,False,168.43299999999996,5.265715336283236,0.0018089047292111277,"LINESTRING (-58.3987483 -34.599772, -58.398777 -34.5996975, -58.3987975 -34.5995986, -58.3988155 -34.5993521, -58.3988294 -34.5992719, -58.3988514 -34.5992064, -58.3988988 -34.5990936, -58.3989104 -34.5990667, -58.3989802 -34.5989042, -58.3989893 -34.5988788, -58.3990107 -34.5988257, -58.3990254 -34.5987532, -58.3990306 -34.598711, -58.3990327 -34.5986653, -58.3990337 -34.5983458, -58.3990339 -34.5982893)",,,,,,
81616460,177159522,0,113531315,True,,Presidente José Evaristo Uriburu,residential,20,False,14.293,7.064868571730792,0.003006559760815052,"LINESTRING (-58.3981133 -34.5944508, -58.398066 -34.5943283)",,,,,,
81616462,81616463,0,176605565,True,2,Presidente José Evaristo Uriburu,residential,40,False,93.05,8.841692621648972,0.0014706492083593284,"LINESTRING (-58.3974643 -34.592896, -58.3971249 -34.5921072)",,,,,,
81616462,232108407,0,421717871,True,,Juncal,residential,30,False,27.173,11.83952301065624,0.007305679369286163,"LINESTRING (-58.3974643 -34.592896, -58.3971833 -34.5929748)",,,,,,
81616463,107930522,0,176605567,True,,French,residential,40,False,58.05,15.011503924970967,0.0028132895471829067,"LINESTRING (-58.3971249 -34.5921072, -58.3966245 -34.5924279)",,,,,,
81616463,195722693,0,176605565,True,2,Presidente José Evaristo Uriburu,residential,40,False,112.458,5.28668943170391,0.0012893604420925549,"LINESTRING (-58.3971249 -34.5921072, -58.3968531 -34.5914439, -58.3967322 -34.5911489)",,,,,,
81616466,255874305,0,392699707,True,1,José A. Pacheco de Melo,residential,40,False,111.754,5.220055596924399,0.0005792229949766068,"LINESTRING (-58.3957898 -34.5901747, -58.3949489 -34.5909033)",,,,,,
81616466,81616467,0,392699706,True,2,Presidente José Evaristo Uriburu,residential,40,False,125.94200000000001,5.339468773884744,0.0011449954277882738,"LINESTRING (-58.3957898 -34.5901747, -58.3953116 -34.5897136, -58.3952406 -34.5896449, -58.3948965 -34.5893133)",,,,,,
81616467,195520075,0,114352696,False,4,Avenida General Las Heras,secondary,60,True,120.59899999999999,1.7395772728746353,0.0022092874825869087,"LINESTRING (-58.3948965 -34.5893133, -58.3952013 -34.5890694, -58.3958629 -34.5885764)",,,,,,
81616467,255874308,0,114352729,False,4,Avenida General Las Heras,secondary,60,False,119.92000000000002,1.759804463810758,0.005285646519879245,"LINESTRING (-58.3948965 -34.5893133, -58.394638 -34.5895171, -58.3946046 -34.5895432, -58.3945892 -34.5895552, -58.3942513 -34.5898183, -58.3941318 -34.5899102, -58.393949 -34.590058)",,,,,,
81616467,255867597,0,114352744,True,1,Presidente José Evaristo Uriburu,residential,40,False,104.52600000000001,5.139166871765082,0.0005061916659402709,"LINESTRING (-58.3948965 -34.5893133, -58.3942908 -34.5886688, -58.3942229 -34.5885965, -58.3941978 -34.5885698)",,,,,,
81623309,81845657,0,10049097,True,,Céspedes,residential,40,False,156.57,8.233246041283824,0.0002783156370293976,"LINESTRING (-58.4574979 -34.5833843, -58.4567064 -34.5821361)",,,,,,
81623309,81623311,0,213922310,True,,Fraga,residential,40,False,132.207,4.728204169266039,0.0006731810481579095,"LINESTRING (-58.4574979 -34.5833843, -58.4563517 -34.5837993, -58.4561754 -34.5838619)",,,,,,
81623311,1177972594,0,213922310,True,,Fraga,residential,40,False,130.083,13.49543410422137,0.0008154893017427945,"LINESTRING (-58.4561754 -34.5838619, -58.4550397 -34.5842892, -58.454884 -34.5843499)",,,,,,
81623311,10198326887,0,1059695352,True,,Palpa,residential,,False,107.27199999999999,4.536886373144396,2.7684652222982895e-05,"LINESTRING (-58.4561754 -34.5838619, -58.4562359 -34.5839739, -58.4563098 -34.5841107, -58.4566515 -34.5847434)",,,,,,
81623653,4437301603,0,28679934,True,,Avenida Federico Lacroze,secondary,60,False,44.669,12.37606579091681,0.00028069886770425346,"LINESTRING (-58.4549797 -34.5867768, -58.4550694 -34.5868548, -58.455147 -34.5869323, -58.4551666 -34.5869688, -58.4552321 -34.587113)",,,,,,
81623653,3836771577,0,"[563479571, 1047008383]",False,4,Avenida Federico Lacroze,secondary,60,True,114.25599999999999,1.4791767548082757,0.0007037059889933918,"LINESTRING (-58.4549797 -34.5867768, -58.4549097 -34.5866546, -58.4548589 -34.5865732, -58.4547795 -34.5864545, -58.4547613 -34.5864263, -58.454691 -34.5863174, -58.4546779 -34.5862972, -58.4546611 -34.586271, -58.4546245 -34.5862151, -58.4545317 -34.5860675, -58.4544042 -34.5858652)",,,,,,
81830102,81838469,0,101815038,True,,Zabala,residential,40,False,110.102,8.027299729738786,0.001658565314721934,"LINESTRING (-58.4575938 -34.5798233, -58.4579556 -34.5807676)",,,,,,
81830103,81846044,0,101815091,True,,Gregoria Pérez,residential,40,False,108.818,5.113904292709963,0.000842488367059312,"LINESTRING (-58.4565759 -34.5801147, -58.4570332 -34.581018)",,,,,,
81830103,81830102,0,101885078,True,,Giribone,residential,40,False,98.662,7.997225769270815,0.0003597372439210478,"LINESTRING (-58.4565759 -34.5801147, -58.4575938 -34.5798233)",,,,,,
81830104,81845658,0,10049097,True,,Céspedes,residential,40,False,143.934,5.056920535518113,0.00010319715292081241,"LINESTRING (-58.4555742 -34.5803791, -58.454846 -34.5792319)",,,,,,
81830104,81830103,0,101885078,True,,Giribone,residential,40,False,96.304,4.955753133810978,0.0009346181884900404,"LINESTRING (-58.4555742 -34.5803791, -58.4565759 -34.5801147)",,,,,,
81830105,81846046,0,101815076,True,,Palpa,residential,40,False,106.372,9.095052804817374,0.0004886928763276309,"LINESTRING (-58.454276 -34.5808277, -58.4548266 -34.5816701)",,,,,,
81830105,81830104,0,536185683,True,,Giribone,residential,20,False,128.894,5.0592936883805155,0.0010110774520587032,"LINESTRING (-58.454276 -34.5808277, -58.4555742 -34.5803791)",,,,,,
81830106,81846047,0,101815036,True,,Teodoro García,residential,40,False,100.418,5.483169640096339,0.0012776728176870974,"LINESTRING (-58.4529506 -34.5812857, -58.4534743 -34.5820792)",,,,,,
81830106,81830105,0,536185687,True,,Giribone,residential,40,False,131.594,9.01285572174259,0.0013389838753224297,"LINESTRING (-58.4529506 -34.5812857, -58.454276 -34.5808277)",,,,,,
81830108,81830106,0,10616779,True,,Giribone,residential,40,False,121.204,5.371502699203469,0.0016890249615663243,"LINESTRING (-58.4517241 -34.5816961, -58.4529506 -34.5812857)",,,,,,
81830108,1098864343,0,101815003,False,4,Avenida Federico Lacroze,secondary,60,True,38.635,1.4266100609222843,0.00022611309115139097,"LINESTRING (-58.4517241 -34.5816961, -58.4515167 -34.5813935)",,,,,,
81830108,81846049,0,48113508,False,4,Avenida Federico Lacroze,secondary,60,False,96.52499999999999,1.873020789850492,0.002145266724321261,"LINESTRING (-58.4517241 -34.5816961, -58.4519227 -34.5820073, -58.4520741 -34.5822445, -58.4521217 -34.5823156, -58.4522178 -34.5824631)",,,,,,
81830110,81846052,0,47081294,True,,Maure,residential,40,False,113.39099999999999,5.3085569093210845,0.0017912753516163037,"LINESTRING (-58.4497869 -34.5824032, -58.4502094 -34.5832245, -58.4502682 -34.5833428)",,,,,,
81830110,97971344,0,94656330,True,2,Córdoba,tertiary,40,False,92.92699999999999,5.346938346931128,0.003276289238015859,"LINESTRING (-58.4497869 -34.5824032, -58.4505429 -34.5821323, -58.450716 -34.5820667)",,,,,,
81830114,81846054,0,303901571,True,2,Santos Dumont,residential,40,False,121.61,5.314484977691879,0.001095959640478226,"LINESTRING (-58.4476283 -34.5832871, -58.44808 -34.5843156)",,,,,,
81830114,82664797,0,302356633,True,4,Avenida Córdoba,primary,50,False,128.255,5.337912058542997,0.005406995402323617,"LINESTRING (-58.4476283 -34.5832871, -58.4487341 -34.5827998, -58.4488643 -34.5827441)",,,,,,
81830115,82663144,0,"[667796761, 1216611188, 1216614693]",True,,Concepción Arenal,residential,40,False,146.48999999999998,5.190147792004146,0.004685398859771033,"LINESTRING (-58.4464357 -34.5837888, -58.4463818 -34.5836877, -58.4458345 -34.5826609, -58.4457942 -34.5825819)",,,,,,
81830115,81830114,0,"[302356633, 1216614694]",True,4,Avenida Córdoba,primary,50,False,122.66,5.316261626440843,0.006005023066734703,"LINESTRING (-58.4464357 -34.5837888, -58.446549 -34.5837387, -58.4473618 -34.5833842, -58.4476283 -34.5832871)",,,,,,
81830120,3257684312,0,"[48113504, 1216611145]",True,4,Avenida Córdoba,primary,50,False,129.39600000000002,7.210783815000452,0.00910736911248163,"LINESTRING (-58.4434834 -34.5853988, -58.444106 -34.5849798, -58.4442712 -34.5848689, -58.4444233 -34.5847668, -58.444504 -34.5847108, -58.4445782 -34.5846628)",,,,,,
81830120,81892763,0,48113506,True,,Doctor Emilio Ravignani,residential,40,False,133.403,5.275439414813549,0.0021660628604840437,"LINESTRING (-58.4434834 -34.5853988, -58.4426321 -34.5845703, -58.4425341 -34.584489)",,,,,,
81830126,89329631,0,75104891,True,2,Humboldt,residential,30,False,121.97800000000001,8.493160890185381,0.0010009895304349983,"LINESTRING (-58.439397 -34.5881033, -58.4392697 -34.5880006, -58.4385227 -34.5872762)",,,,,,
81830126,191896591,0,637203330,True,4,Avenida Córdoba,primary,50,False,89.913,5.4888991427961695,0.015857331323584287,"LINESTRING (-58.439397 -34.5881033, -58.439701 -34.5878851, -58.4399795 -34.5876993, -58.4400269 -34.5876677, -58.4401508 -34.5875851)",,,,,,
81830130,84554846,0,261687317,True,1,Godoy Cruz,residential,40,False,116.708,5.318776066320369,0.004171404561895275,"LINESTRING (-58.4371142 -34.5896056, -58.4361585 -34.5889109)",,,,,,
81830130,305305697,0,637203331,True,4,Avenida Córdoba,primary,50,False,110.006,8.596679324964104,0.019558064150693305,"LINESTRING (-58.4371142 -34.5896056, -58.4375606 -34.5893147, -58.4380508 -34.5889858)",,,,,,
81830131,181167619,0,533680271,True,1,Uriarte,residential,20,False,93.626,8.725057648422068,0.005958990803014885,"LINESTRING (-58.4361525 -34.5902143, -58.4369495 -34.590742)",,,,,,
81830131,81830130,0,947762681,True,4,Avenida Córdoba,primary,50,False,111.046,5.2286780665001675,0.01978358959592487,"LINESTRING (-58.4361525 -34.5902143, -58.4371142 -34.5896056)",,,,,,
81830133,191896612,0,121035142,True,1,Thames,residential,40,False,117.238,5.325671430970595,0.009618425180758252,"LINESTRING (-58.4352822 -34.5908092, -58.436342 -34.5914012)",,,,,,
81830133,81830131,0,121035100,True,4,Avenida Córdoba,primary,50,False,103.55,8.634379734645762,0.02050061555910102,"LINESTRING (-58.4352822 -34.5908092, -58.4358289 -34.590434, -58.4359094 -34.5903788, -58.4361525 -34.5902143)",,,,,,
81830134,81830133,0,121035100,True,4,Avenida Córdoba,primary,50,False,111.547,5.326160353869907,0.02495108663892325,"LINESTRING (-58.4343336 -34.5914389, -58.4352822 -34.5908092)",,,,,,
81830134,81892765,0,533481290,True,2,Serrano,residential,20,False,106.015,5.356345551810468,0.0044017617624676425,"LINESTRING (-58.4343336 -34.5914389, -58.43344 -34.5908324)",,,,,,
81830135,181166596,0,232046310,True,1,Gurruchaga,residential,40,False,41.288,8.703532245144116,0.0029738148242824435,"LINESTRING (-58.4334553 -34.5920594, -58.4338062 -34.5922927)",,,,,,
81830135,81830134,0,121035100,True,4,Avenida Córdoba,primary,50,False,105.949,5.2619317156175205,0.025106257808753245,"LINESTRING (-58.4334553 -34.5920594, -58.4341254 -34.5915905, -58.4343336 -34.5914389)",,,,,,
81830136,104305652,0,533481294,True,2,Armenia,residential,40,False,108.826,5.284926697907283,0.003571613959724707,"LINESTRING (-58.4323729 -34.592768, -58.4314285 -34.5921735)",,,,,,
81830136,81830135,0,121035100,True,4,Avenida Córdoba,primary,50,False,126.6,8.643529893927745,0.024242450953602415,"LINESTRING (-58.4323729 -34.592768, -58.4326778 -34.5925741, -58.4329263 -34.5924146, -58.4334553 -34.5920594)",,,,,,
81830137,191211886,0,473611898,True,1,Malabia,residential,40,False,98.95,8.79054218359624,0.0019294700837623963,"LINESTRING (-58.4312446 -34.5935308, -58.4321013 -34.5940735)",,,,,,
81830137,81830136,0,121035100,True,4,Avenida Córdoba,primary,50,False,133.64600000000002,5.286971681217151,0.02237657721716357,"LINESTRING (-58.4312446 -34.5935308, -58.4322029 -34.5928822, -58.4323729 -34.592768)",,,,,,
